,name,scan_day,operator
49969,The Ohio State University,2016-11-15,1
49970,The Ohio State University,2016-11-18,1
49971,The Ohio State University,2016-11-22,1
49972,The Ohio State University,2016-12-08,1
49973,The Ohio State University,2016-12-09,1
49974,The Ohio State University,2016-12-14,1
49975,The Ohio State University,2016-12-15,1
49976,The Ohio State University,2017-01-19,1
49977,The Ohio State University,2017-01-26,1
49978,The Ohio State University,2017-01-27,1
49979,The Ohio State University,2017-01-30,1
49980,The Ohio State University,2017-01-31,1
49981,The Ohio State University,2017-02-02,1
49982,The Ohio State University,2017-02-06,1
49983,The Ohio State University,2017-02-07,1
49984,The Ohio State University,2017-02-10,1
49985,The Ohio State University,2017-02-13,1
49986,The Ohio State University,2017-02-16,1
49987,The Ohio State University,2017-02-17,1
49988,The Ohio State University,2017-02-20,1
49989,The Ohio State University,2017-02-21,1
49990,The Ohio State University,2017-02-22,1
49991,The Ohio State University,2017-02-24,1
49992,The Ohio State University,2017-03-03,1
49993,The Ohio State University,2017-03-04,1
49994,The Ohio State University,2017-03-07,1
49995,The Ohio State University,2017-03-09,1
49996,The Ohio State University,2017-03-10,1
49997,The Ohio State University,2017-03-21,1
49998,The Ohio State University,2017-03-31,1
49999,The Ohio State University,2017-04-01,1
50000,The Ohio State University,2017-04-03,1
50001,The Ohio State University,2017-04-07,1
50002,The Ohio State University,2017-05-15,1
50003,The Ohio State University,2017-05-18,1
50004,The Ohio State University,2017-05-23,1
50005,The Ohio State University,2017-06-01,1
50006,The Ohio State University,2017-06-07,1
50007,The Ohio State University,2017-09-19,1
50008,The Ohio State University,2017-09-21,1
50009,The Ohio State University,2017-09-25,1
50010,The Ohio State University,2017-09-26,1
50011,The Ohio State University,2017-09-27,1
50012,The Ohio State University,2017-10-03,1
50013,The Ohio State University,2017-10-12,1
50014,The Ohio State University,2017-10-16,1
50015,The Ohio State University,2017-10-18,1
50016,The Ohio State University,2017-10-19,1
50017,The Ohio State University,2017-10-26,1
50018,The Ohio State University,2017-10-27,1
50019,The Ohio State University,2017-10-31,1
50020,The Ohio State University,2017-11-07,1
50021,The Ohio State University,2018-01-10,1
50022,The Ohio State University,2018-01-12,1
50023,The Ohio State University,2018-01-24,1
50024,The Ohio State University,2018-03-06,1
50025,The Ohio State University,2018-03-23,1
50026,The Ohio State University,2018-03-28,1
50027,The Ohio State University,2018-03-30,1
50028,The Ohio State University,2018-04-04,1
50029,The Ohio State University,2018-04-05,1
50030,The Ohio State University,2018-04-06,1
50031,The Ohio State University,2018-04-11,1
50032,The Ohio State University,2018-04-13,1
50033,The Ohio State University,2018-04-26,1
50034,The Ohio State University,2018-06-07,1
50035,The Ohio State University,2018-06-11,1
50036,The Ohio State University,2018-06-12,1
50037,The Ohio State University,2018-06-14,1
50038,The Ohio State University,2018-06-18,1
50039,The Ohio State University,2018-06-19,1
50040,The Ohio State University,2018-06-26,1
50041,The Ohio State University,2018-06-28,1
50042,The Ohio State University,2018-07-02,1
50043,The Ohio State University,2018-07-03,1
50044,The Ohio State University,2018-07-09,1
50045,The Ohio State University,2018-07-10,1
50046,The Ohio State University,2018-07-12,1
50047,The Ohio State University,2018-07-16,1
50048,The Ohio State University,2018-07-17,1
50049,The Ohio State University,2018-07-19,1
50050,The Ohio State University,2018-07-25,1
50051,The Ohio State University,2018-07-26,1
50052,The Ohio State University,2018-08-15,1
50053,The Ohio State University,2018-08-17,1
50054,The Ohio State University,2018-08-22,1
50055,The Ohio State University,2018-08-24,1
50056,The Ohio State University,2018-08-29,1
50057,The Ohio State University,2018-09-12,1
50058,The Ohio State University,2018-09-14,1
50059,The Ohio State University,2018-09-19,1
50060,The Ohio State University,2018-09-26,1
50061,The Ohio State University,2018-10-03,1
50062,The Ohio State University,2018-10-17,1
50063,The Ohio State University,2018-10-19,1
50064,The Ohio State University,2018-10-24,1
50065,The Ohio State University,2018-10-31,1
50066,The Ohio State University,2018-11-07,1
50067,The Ohio State University,2018-11-27,1
50068,The Ohio State University,2019-01-08,1
50069,The Ohio State University,2019-01-10,1
50070,The Ohio State University,2019-01-15,1
50071,The Ohio State University,2019-02-05,1
50072,The Ohio State University,2019-02-07,1
50073,The Ohio State University,2019-02-14,1
50074,The Ohio State University,2019-02-28,1
50075,The Ohio State University,2019-03-19,1
50076,The Ohio State University,2019-03-21,1
50077,The Ohio State University,2019-03-28,1
50078,The Ohio State University,2019-03-29,1
50079,The Ohio State University,2019-04-11,1
50080,The Ohio State University,2019-04-23,1
50081,The Ohio State University,2019-04-30,1
50082,The Ohio State University,2019-05-02,1
50083,The Ohio State University,2019-05-07,1
50084,The Ohio State University,2019-05-23,1
50085,The Ohio State University,2019-06-04,1
50086,The Ohio State University,2019-07-09,1
50087,The Ohio State University,2019-10-17,1
50088,The Ohio State University,2019-10-22,1
50089,The Ohio State University,2019-10-29,1
50090,The Ohio State University,2019-10-31,1
50091,The Ohio State University,2019-11-07,1
50092,The Ohio State University,2019-11-12,1
50093,The Ohio State University,2019-11-14,1
50094,The Ohio State University,2019-11-19,1
50095,The Ohio State University,2019-11-26,1
50096,The Ohio State University,2020-01-07,1
50097,The Ohio State University,2020-01-08,1
50098,The Ohio State University,2020-01-14,1
50099,The Ohio State University,2020-01-15,2
50100,The Ohio State University,2020-01-16,1
50101,The Ohio State University,2020-01-21,2
50102,The Ohio State University,2020-01-28,1
50103,The Ohio State University,2020-01-29,1
50104,The Ohio State University,2020-01-30,1
50105,The Ohio State University,2020-02-05,1
50106,The Ohio State University,2020-02-06,1
50107,The Ohio State University,2020-02-12,1
50108,The Ohio State University,2020-02-14,1
50109,The Ohio State University,2020-02-19,1
50110,The Ohio State University,2020-02-20,1
50111,The Ohio State University,2020-02-27,1
50112,The Ohio State University,2020-02-28,1
50113,The Ohio State University,2020-10-13,1
50114,The Ohio State University,2020-10-15,1
50115,The Ohio State University,2020-10-20,1
50116,The Ohio State University,2020-11-05,1
50117,The Ohio State University,2020-11-10,1
50118,The Ohio State University,2020-11-12,1
50119,The Ohio State University,2020-11-18,1
50120,The Ohio State University,2021-03-16,1
50121,The Ohio State University,2021-03-18,1
50122,The Ohio State University,2021-03-24,1
50123,The Ohio State University,2021-04-06,1
50124,The Ohio State University,2021-04-22,1
50125,The Ohio State University,2021-04-29,1
50126,The Ohio State University,2021-06-28,1
50127,The Ohio State University,2021-07-01,1
50128,The Ohio State University,2021-07-06,1
50129,The Ohio State University,2021-07-08,1
50130,The Ohio State University,2021-07-12,1
50131,The Ohio State University,2021-07-13,1
50132,The Ohio State University,2021-07-15,1
50133,The Ohio State University,2021-07-19,1
50134,The Ohio State University,2021-07-20,1
50135,The Ohio State University,2021-07-27,1
50136,The Ohio State University,2021-07-29,1
50137,The Ohio State University,2021-08-03,1
50138,The Ohio State University,2021-08-04,1
50139,The Ohio State University,2021-08-10,1
50140,The Ohio State University,2021-08-11,1
50141,The Ohio State University,2021-08-12,1
50142,The Ohio State University,2021-08-16,1
50143,The Ohio State University,2021-08-17,1
50144,The Ohio State University,2021-08-19,1
50145,The Ohio State University,2021-08-23,1
50146,The Ohio State University,2021-08-30,1
50147,The Ohio State University,2021-09-02,1
50148,The Ohio State University,2021-09-03,1
50149,The Ohio State University,2021-09-07,1
50150,The Ohio State University,2021-09-09,1
50151,The Ohio State University,2021-09-10,1
50152,The Ohio State University,2021-09-13,1
50153,The Ohio State University,2021-09-16,1
50154,The Ohio State University,2021-09-17,1
50155,The Ohio State University,2021-09-20,1
50156,The Ohio State University,2021-09-21,1
50157,The Ohio State University,2021-09-23,1
50158,The Ohio State University,2021-09-27,1
50159,The Ohio State University,2021-09-29,1
50160,The Ohio State University,2021-09-30,1
50161,The Ohio State University,2021-10-07,1
50162,The Ohio State University,2021-10-19,1
50163,The Ohio State University,2021-10-21,1
50164,The Ohio State University,2021-10-25,1
50165,The Ohio State University,2021-10-28,1
50166,The Ohio State University,2021-10-29,1
50167,The Ohio State University,2021-11-04,1
50168,The Ohio State University,2021-11-08,1
50169,The Ohio State University,2021-11-12,1
50170,The Ohio State University,2021-11-18,1
50171,The Ohio State University,2021-11-19,1
50172,The Ohio State University,2021-11-22,1
50173,The Ohio State University,2021-11-23,1
50174,The Ohio State University,2021-11-30,1
50175,The Ohio State University,2021-12-02,1
50176,The Ohio State University,2021-12-03,1
50177,The Ohio State University,2021-12-06,1
50178,The Ohio State University,2021-12-09,1
50179,The Ohio State University,2021-12-10,1
50180,The Ohio State University,2021-12-13,1
50181,The Ohio State University,2021-12-14,1
50182,The Ohio State University,2021-12-16,1
50183,The Ohio State University,2022-01-03,1
50184,The Ohio State University,2022-01-04,1
50185,The Ohio State University,2022-01-05,1
50186,The Ohio State University,2022-01-10,1
50187,The Ohio State University,2022-01-13,1
50188,The Ohio State University,2022-01-25,1
50189,The Ohio State University,2022-02-10,1
50190,The Ohio State University,2022-02-17,1
50191,The Ohio State University,2022-02-24,1
50192,The Ohio State University,2022-03-03,1
50193,The Ohio State University,2022-03-10,1
50194,The Ohio State University,2022-03-14,1
50195,The Ohio State University,2022-03-25,1
50196,The Ohio State University,2022-04-14,1
50197,The Ohio State University,2022-04-18,1
50198,The Ohio State University,2022-05-03,1
50199,The Ohio State University,2022-05-04,1
50200,The Ohio State University,2022-05-05,1
50201,The Ohio State University,2022-05-11,1
50202,The Ohio State University,2022-05-12,1
50203,The Ohio State University,2022-05-16,1
50204,The Ohio State University,2022-05-18,1
50205,The Ohio State University,2022-05-23,1
50206,The Ohio State University,2022-06-06,1
50207,The Ohio State University,2022-06-15,1
50208,The Ohio State University,2022-06-16,1
50209,The Ohio State University,2022-06-23,1
50210,The Ohio State University,2022-06-29,1
50211,The Ohio State University,2022-07-07,1
50212,The Ohio State University,2022-07-12,1
50213,The Ohio State University,2022-07-21,1
50214,The Ohio State University,2022-07-25,1
50215,The Ohio State University,2022-08-02,1
50216,The Ohio State University,2023-01-23,1
50217,The Ohio State University,2023-02-27,1
50218,The Ohio State University,2023-03-07,1
50219,The Servants of Knowledge,2019-06-07,1
50220,The Servants of Knowledge,2019-06-09,1
50221,The Servants of Knowledge,2019-06-15,1
50222,The Servants of Knowledge,2019-06-16,1
50223,The Servants of Knowledge,2019-07-31,2
50224,The Servants of Knowledge,2019-08-01,1
50225,The Servants of Knowledge,2019-08-02,1
50226,The Servants of Knowledge,2019-08-05,1
50227,The Servants of Knowledge,2019-08-06,1
50228,The Servants of Knowledge,2019-08-07,1
50229,The Servants of Knowledge,2019-08-08,1
50230,The Servants of Knowledge,2019-08-09,1
50231,The Servants of Knowledge,2019-08-12,1
50232,The Servants of Knowledge,2019-08-13,1
50233,The Servants of Knowledge,2019-08-14,1
50234,The Servants of Knowledge,2019-08-16,1
50235,The Servants of Knowledge,2019-08-19,1
50236,The Servants of Knowledge,2019-08-20,1
50237,The Servants of Knowledge,2019-08-21,1
50238,The Servants of Knowledge,2019-08-22,1
50239,The Servants of Knowledge,2019-08-23,1
50240,The Servants of Knowledge,2019-08-26,1
50241,The Servants of Knowledge,2019-08-27,1
50242,The Servants of Knowledge,2019-08-28,1
50243,The Servants of Knowledge,2019-08-29,1
50244,The Servants of Knowledge,2019-08-30,1
50245,The Servants of Knowledge,2019-09-09,1
50246,The Servants of Knowledge,2019-09-10,1
50247,The Servants of Knowledge,2019-09-11,1
50248,The Servants of Knowledge,2019-09-12,1
50249,The Servants of Knowledge,2019-09-13,1
50250,The Servants of Knowledge,2019-09-16,1
50251,The Servants of Knowledge,2019-09-17,1
50252,The Servants of Knowledge,2019-09-20,1
50253,The Servants of Knowledge,2019-09-25,1
50254,The Servants of Knowledge,2019-09-26,1
50255,The Servants of Knowledge,2019-09-27,1
50256,The Servants of Knowledge,2019-09-30,1
50257,The Servants of Knowledge,2019-10-01,1
50258,The Servants of Knowledge,2019-10-02,1
50259,The Servants of Knowledge,2019-10-03,1
50260,The Servants of Knowledge,2019-10-04,1
50261,The Servants of Knowledge,2019-10-08,1
50262,The Servants of Knowledge,2019-10-09,1
50263,The Servants of Knowledge,2019-10-10,1
50264,The Servants of Knowledge,2019-10-11,1
50265,The Servants of Knowledge,2019-10-14,1
50266,The Servants of Knowledge,2019-10-15,1
50267,The Servants of Knowledge,2019-10-16,1
50268,The Servants of Knowledge,2019-10-17,1
50269,The Servants of Knowledge,2019-10-18,1
50270,The Servants of Knowledge,2019-10-21,1
50271,The Servants of Knowledge,2019-10-22,1
50272,The Servants of Knowledge,2019-10-23,1
50273,The Servants of Knowledge,2019-10-24,1
50274,The Servants of Knowledge,2019-10-25,1
50275,The Servants of Knowledge,2019-10-30,1
50276,The Servants of Knowledge,2019-10-31,1
50277,The Servants of Knowledge,2019-11-05,1
50278,The Servants of Knowledge,2019-11-06,1
50279,The Servants of Knowledge,2019-11-07,1
50280,The Servants of Knowledge,2019-11-08,1
50281,The Servants of Knowledge,2019-11-11,1
50282,The Servants of Knowledge,2019-11-12,1
50283,The Servants of Knowledge,2019-11-13,1
50284,The Servants of Knowledge,2019-11-14,1
50285,The Servants of Knowledge,2019-11-15,1
50286,The Servants of Knowledge,2019-11-19,1
50287,The Servants of Knowledge,2019-11-25,1
50288,The Servants of Knowledge,2019-11-26,1
50289,The Servants of Knowledge,2019-11-27,1
50290,The Servants of Knowledge,2019-11-28,1
50291,The Servants of Knowledge,2019-11-29,1
50292,The Servants of Knowledge,2019-12-02,1
50293,The Servants of Knowledge,2019-12-04,1
50294,The Servants of Knowledge,2019-12-05,1
50295,The Servants of Knowledge,2019-12-06,1
50296,The Servants of Knowledge,2019-12-09,1
50297,The Servants of Knowledge,2019-12-10,1
50298,The Servants of Knowledge,2019-12-12,1
50299,The Servants of Knowledge,2019-12-13,1
50300,The Servants of Knowledge,2019-12-16,1
50301,The Servants of Knowledge,2019-12-17,1
50302,The Servants of Knowledge,2019-12-19,1
50303,The Servants of Knowledge,2019-12-20,1
50304,The Servants of Knowledge,2019-12-23,1
50305,The Servants of Knowledge,2019-12-24,1
50306,The Servants of Knowledge,2019-12-25,1
50307,The Servants of Knowledge,2019-12-27,1
50308,The Servants of Knowledge,2019-12-30,1
50309,The Servants of Knowledge,2019-12-31,1
50310,The Servants of Knowledge,2020-01-03,1
50311,The Servants of Knowledge,2020-01-06,1
50312,The Servants of Knowledge,2020-01-07,1
50313,The Servants of Knowledge,2020-01-08,1
50314,The Servants of Knowledge,2020-01-09,2
50315,The Servants of Knowledge,2020-01-10,1
50316,The Servants of Knowledge,2020-01-13,1
50317,The Servants of Knowledge,2020-01-14,1
50318,The Servants of Knowledge,2020-01-16,1
50319,The Servants of Knowledge,2020-01-17,1
50320,The Servants of Knowledge,2020-01-20,1
50321,The Servants of Knowledge,2020-01-21,1
50322,The Servants of Knowledge,2020-01-22,1
50323,The Servants of Knowledge,2020-01-23,1
50324,The Servants of Knowledge,2020-01-24,1
50325,The Servants of Knowledge,2020-01-27,1
50326,The Servants of Knowledge,2020-01-28,1
50327,The Servants of Knowledge,2020-01-29,1
50328,The Servants of Knowledge,2020-01-30,1
50329,The Servants of Knowledge,2020-02-03,1
50330,The Servants of Knowledge,2020-02-04,1
50331,The Servants of Knowledge,2020-02-05,1
50332,The Servants of Knowledge,2020-02-06,1
50333,The Servants of Knowledge,2020-02-07,1
50334,The Servants of Knowledge,2020-02-10,1
50335,The Servants of Knowledge,2020-02-12,1
50336,The Servants of Knowledge,2020-02-13,1
50337,The Servants of Knowledge,2020-02-14,1
50338,The Servants of Knowledge,2020-02-17,1
50339,The Servants of Knowledge,2020-02-19,1
50340,The Servants of Knowledge,2020-02-20,1
50341,The Servants of Knowledge,2020-02-24,1
50342,The Servants of Knowledge,2020-02-25,1
50343,The Servants of Knowledge,2020-02-26,1
50344,The Servants of Knowledge,2020-02-27,1
50345,The Servants of Knowledge,2020-02-28,1
50346,The Servants of Knowledge,2020-03-02,1
50347,The Servants of Knowledge,2020-03-03,1
50348,The Servants of Knowledge,2020-03-04,1
50349,The Servants of Knowledge,2020-03-05,1
50350,The Servants of Knowledge,2020-03-16,1
50351,The Servants of Knowledge,2020-03-17,1
50352,The Servants of Knowledge,2020-03-18,1
50353,The Servants of Knowledge,2020-03-19,1
50354,The Servants of Knowledge,2020-03-20,1
50355,The Servants of Knowledge,2020-05-06,1
50356,The Servants of Knowledge,2020-05-12,1
50357,The Servants of Knowledge,2020-05-13,1
50358,The Servants of Knowledge,2020-05-18,1
50359,The Servants of Knowledge,2020-05-19,1
50360,The Servants of Knowledge,2020-05-20,1
50361,The Servants of Knowledge,2020-05-21,1
50362,The Servants of Knowledge,2020-05-22,1
50363,The Servants of Knowledge,2020-05-26,1
50364,The Servants of Knowledge,2020-05-27,1
50365,The Servants of Knowledge,2020-05-29,1
50366,The Servants of Knowledge,2020-06-03,1
50367,The Servants of Knowledge,2020-06-04,1
50368,The Servants of Knowledge,2020-06-05,1
50369,The Servants of Knowledge,2020-06-09,1
50370,The Servants of Knowledge,2020-06-10,1
50371,The Servants of Knowledge,2020-06-11,1
50372,The Servants of Knowledge,2020-06-12,1
50373,The Servants of Knowledge,2020-06-16,1
50374,The Servants of Knowledge,2020-06-17,1
50375,The Servants of Knowledge,2020-06-18,1
50376,The Servants of Knowledge,2020-06-22,1
50377,The Servants of Knowledge,2020-06-23,1
50378,The Servants of Knowledge,2020-06-24,1
50379,The Servants of Knowledge,2020-06-25,1
50380,The Servants of Knowledge,2020-06-26,1
50381,The Servants of Knowledge,2020-07-01,1
50382,The Servants of Knowledge,2020-07-02,1
50383,The Servants of Knowledge,2020-07-03,1
50384,The Servants of Knowledge,2020-07-08,1
50385,The Servants of Knowledge,2020-07-09,1
50386,The Servants of Knowledge,2020-07-10,1
50387,The Servants of Knowledge,2020-07-13,1
50388,The Servants of Knowledge,2020-07-14,1
50389,The Servants of Knowledge,2020-07-22,1
50390,The Servants of Knowledge,2020-07-23,1
50391,The Servants of Knowledge,2020-07-24,1
50392,The Servants of Knowledge,2020-07-27,1
50393,The Servants of Knowledge,2020-07-28,1
50394,The Servants of Knowledge,2020-07-29,1
50395,The Servants of Knowledge,2020-07-30,1
50396,The Servants of Knowledge,2020-08-03,1
50397,The Servants of Knowledge,2020-08-04,1
50398,The Servants of Knowledge,2020-08-05,1
50399,The Servants of Knowledge,2020-08-08,1
50400,The Servants of Knowledge,2020-08-13,1
50401,The Servants of Knowledge,2020-08-14,1
50402,The Servants of Knowledge,2020-08-19,1
50403,The Servants of Knowledge,2020-08-22,1
50404,The Servants of Knowledge,2020-08-26,1
50405,The Servants of Knowledge,2020-08-27,1
50406,The Servants of Knowledge,2020-08-28,1
50407,The Servants of Knowledge,2020-08-31,1
50408,The Servants of Knowledge,2020-09-01,1
50409,The Servants of Knowledge,2020-09-02,1
50410,The Servants of Knowledge,2020-09-03,1
50411,The Servants of Knowledge,2020-09-07,1
50412,The Servants of Knowledge,2020-09-08,1
50413,The Servants of Knowledge,2020-09-09,1
50414,The Servants of Knowledge,2020-09-10,1
50415,The Servants of Knowledge,2020-09-11,1
50416,The Servants of Knowledge,2020-09-14,1
50417,The Servants of Knowledge,2020-09-15,1
50418,The Servants of Knowledge,2020-09-16,1
50419,The Servants of Knowledge,2020-09-17,1
50420,The Servants of Knowledge,2020-09-18,1
50421,The Servants of Knowledge,2020-09-21,1
50422,The Servants of Knowledge,2020-09-22,1
50423,The Servants of Knowledge,2020-09-23,1
50424,The Servants of Knowledge,2020-09-24,1
50425,The Servants of Knowledge,2020-09-25,1
50426,The Servants of Knowledge,2020-10-01,1
50427,The Servants of Knowledge,2020-10-02,1
50428,The Servants of Knowledge,2020-10-06,1
50429,The Servants of Knowledge,2020-10-07,1
50430,The Servants of Knowledge,2020-10-08,1
50431,The Servants of Knowledge,2020-10-09,1
50432,The Servants of Knowledge,2020-10-12,1
50433,The Servants of Knowledge,2020-10-14,1
50434,The Servants of Knowledge,2020-10-15,1
50435,The Servants of Knowledge,2020-10-16,1
50436,The Servants of Knowledge,2020-10-20,1
50437,The Servants of Knowledge,2020-10-21,1
50438,The Servants of Knowledge,2020-10-22,1
50439,The Servants of Knowledge,2020-10-23,1
50440,The Servants of Knowledge,2020-10-27,1
50441,The Servants of Knowledge,2020-10-28,1
50442,The Servants of Knowledge,2020-10-29,1
50443,The Servants of Knowledge,2020-10-30,1
50444,The Servants of Knowledge,2020-11-02,1
50445,The Servants of Knowledge,2020-11-03,1
50446,The Servants of Knowledge,2020-11-04,1
50447,The Servants of Knowledge,2020-11-05,2
50448,The Servants of Knowledge,2020-11-06,1
50449,The Servants of Knowledge,2020-11-09,1
50450,The Servants of Knowledge,2020-11-10,1
50451,The Servants of Knowledge,2020-11-11,1
50452,The Servants of Knowledge,2020-11-12,1
50453,The Servants of Knowledge,2020-11-16,1
50454,The Servants of Knowledge,2020-11-17,2
50455,The Servants of Knowledge,2020-11-18,2
50456,The Servants of Knowledge,2020-11-19,1
50457,The Servants of Knowledge,2020-11-20,2
50458,The Servants of Knowledge,2020-11-21,1
50459,The Servants of Knowledge,2020-11-23,1
50460,The Servants of Knowledge,2020-11-24,1
50461,The Servants of Knowledge,2020-11-25,1
50462,The Servants of Knowledge,2020-11-26,2
50463,The Servants of Knowledge,2020-11-27,1
50464,The Servants of Knowledge,2020-11-28,1
50465,The Servants of Knowledge,2020-11-30,1
50466,The Servants of Knowledge,2020-12-01,1
50467,The Servants of Knowledge,2020-12-02,1
50468,The Servants of Knowledge,2020-12-03,1
50469,The Servants of Knowledge,2020-12-04,1
50470,The Servants of Knowledge,2020-12-05,1
50471,The Servants of Knowledge,2020-12-07,1
50472,The Servants of Knowledge,2020-12-08,1
50473,The Servants of Knowledge,2020-12-10,1
50474,The Servants of Knowledge,2020-12-11,1
50475,The Servants of Knowledge,2020-12-12,1
50476,The Servants of Knowledge,2020-12-14,2
50477,The Servants of Knowledge,2020-12-16,1
50478,The Servants of Knowledge,2020-12-17,2
50479,The Servants of Knowledge,2020-12-18,1
50480,The Servants of Knowledge,2020-12-19,1
50481,The Servants of Knowledge,2020-12-21,2
50482,The Servants of Knowledge,2020-12-22,2
50483,The Servants of Knowledge,2020-12-23,1
50484,The Servants of Knowledge,2020-12-24,2
50485,The Servants of Knowledge,2020-12-25,1
50486,The Servants of Knowledge,2020-12-26,1
50487,The Servants of Knowledge,2020-12-28,2
50488,The Servants of Knowledge,2020-12-30,1
50489,The Servants of Knowledge,2020-12-31,1
50490,The Servants of Knowledge,2021-01-01,1
50491,The Servants of Knowledge,2021-01-02,1
50492,The Servants of Knowledge,2021-01-04,2
50493,The Servants of Knowledge,2021-01-05,2
50494,The Servants of Knowledge,2021-01-06,2
50495,The Servants of Knowledge,2021-01-07,2
50496,The Servants of Knowledge,2021-01-08,2
50497,The Servants of Knowledge,2021-01-09,1
50498,The Servants of Knowledge,2021-01-11,2
50499,The Servants of Knowledge,2021-01-12,2
50500,The Servants of Knowledge,2021-01-13,2
50501,The Servants of Knowledge,2021-01-14,1
50502,The Servants of Knowledge,2021-01-15,2
50503,The Servants of Knowledge,2021-01-16,1
50504,The Servants of Knowledge,2021-01-18,2
50505,The Servants of Knowledge,2021-01-19,1
50506,The Servants of Knowledge,2021-01-20,2
50507,The Servants of Knowledge,2021-01-21,1
50508,The Servants of Knowledge,2021-01-22,2
50509,The Servants of Knowledge,2021-01-23,1
50510,The Servants of Knowledge,2021-01-25,2
50511,The Servants of Knowledge,2021-01-26,1
50512,The Servants of Knowledge,2021-01-27,1
50513,The Servants of Knowledge,2021-01-28,2
50514,The Servants of Knowledge,2021-01-29,2
50515,The Servants of Knowledge,2021-01-30,1
50516,The Servants of Knowledge,2021-02-01,2
50517,The Servants of Knowledge,2021-02-02,2
50518,The Servants of Knowledge,2021-02-03,1
50519,The Servants of Knowledge,2021-02-04,2
50520,The Servants of Knowledge,2021-02-05,1
50521,The Servants of Knowledge,2021-02-06,1
50522,The Servants of Knowledge,2021-02-08,1
50523,The Servants of Knowledge,2021-02-09,1
50524,The Servants of Knowledge,2021-02-10,2
50525,The Servants of Knowledge,2021-02-11,2
50526,The Servants of Knowledge,2021-02-12,1
50527,The Servants of Knowledge,2021-02-13,1
50528,The Servants of Knowledge,2021-02-15,1
50529,The Servants of Knowledge,2021-02-16,2
50530,The Servants of Knowledge,2021-02-17,2
50531,The Servants of Knowledge,2021-02-18,2
50532,The Servants of Knowledge,2021-02-19,2
50533,The Servants of Knowledge,2021-02-20,1
50534,The Servants of Knowledge,2021-02-22,2
50535,The Servants of Knowledge,2021-02-23,1
50536,The Servants of Knowledge,2021-02-24,2
50537,The Servants of Knowledge,2021-02-25,2
50538,The Servants of Knowledge,2021-02-26,2
50539,The Servants of Knowledge,2021-02-27,1
50540,The Servants of Knowledge,2021-03-01,2
50541,The Servants of Knowledge,2021-03-02,2
50542,The Servants of Knowledge,2021-03-03,2
50543,The Servants of Knowledge,2021-03-04,2
50544,The Servants of Knowledge,2021-03-05,2
50545,The Servants of Knowledge,2021-03-06,1
50546,The Servants of Knowledge,2021-03-08,1
50547,The Servants of Knowledge,2021-03-09,1
50548,The Servants of Knowledge,2021-03-10,1
50549,The Servants of Knowledge,2021-03-11,1
50550,The Servants of Knowledge,2021-03-12,2
50551,The Servants of Knowledge,2021-03-13,1
50552,The Servants of Knowledge,2021-03-15,2
50553,The Servants of Knowledge,2021-03-16,2
50554,The Servants of Knowledge,2021-03-17,2
50555,The Servants of Knowledge,2021-03-18,2
50556,The Servants of Knowledge,2021-03-19,2
50557,The Servants of Knowledge,2021-03-20,1
50558,The Servants of Knowledge,2021-03-22,2
50559,The Servants of Knowledge,2021-03-23,2
50560,The Servants of Knowledge,2021-03-24,2
50561,The Servants of Knowledge,2021-03-25,1
50562,The Servants of Knowledge,2021-03-26,2
50563,The Servants of Knowledge,2021-03-27,1
50564,The Servants of Knowledge,2021-03-29,2
50565,The Servants of Knowledge,2021-03-30,1
50566,The Servants of Knowledge,2021-03-31,2
50567,The Servants of Knowledge,2021-04-01,2
50568,The Servants of Knowledge,2021-04-02,1
50569,The Servants of Knowledge,2021-04-03,1
50570,The Servants of Knowledge,2021-04-05,2
50571,The Servants of Knowledge,2021-04-06,2
50572,The Servants of Knowledge,2021-04-07,1
50573,The Servants of Knowledge,2021-04-08,2
50574,The Servants of Knowledge,2021-04-09,2
50575,The Servants of Knowledge,2021-04-10,1
50576,The Servants of Knowledge,2021-04-12,1
50577,The Servants of Knowledge,2021-04-13,1
50578,The Servants of Knowledge,2021-04-14,2
50579,The Servants of Knowledge,2021-04-15,2
50580,The Servants of Knowledge,2021-04-16,2
50581,The Servants of Knowledge,2021-04-17,1
50582,The Servants of Knowledge,2021-04-19,2
50583,The Servants of Knowledge,2021-04-20,2
50584,The Servants of Knowledge,2021-04-21,2
50585,The Servants of Knowledge,2021-04-22,2
50586,The Servants of Knowledge,2021-04-23,2
50587,The Servants of Knowledge,2021-04-24,1
50588,The Servants of Knowledge,2021-04-26,2
50589,The Servants of Knowledge,2021-04-27,1
50590,The Servants of Knowledge,2021-04-28,1
50591,The Servants of Knowledge,2021-06-22,1
50592,The Servants of Knowledge,2021-06-24,1
50593,The Servants of Knowledge,2021-06-25,1
50594,The Servants of Knowledge,2021-06-28,2
50595,The Servants of Knowledge,2021-06-29,2
50596,The Servants of Knowledge,2021-06-30,2
50597,The Servants of Knowledge,2021-07-01,2
50598,The Servants of Knowledge,2021-07-02,1
50599,The Servants of Knowledge,2021-07-03,1
50600,The Servants of Knowledge,2021-07-05,2
50601,The Servants of Knowledge,2021-07-06,1
50602,The Servants of Knowledge,2021-07-07,2
50603,The Servants of Knowledge,2021-07-08,2
50604,The Servants of Knowledge,2021-07-09,1
50605,The Servants of Knowledge,2021-07-10,1
50606,The Servants of Knowledge,2021-07-12,2
50607,The Servants of Knowledge,2021-07-13,2
50608,The Servants of Knowledge,2021-07-14,1
